rank,name,price,rating,rating_count,purchase_count,wish_count,link
167,연하고 부드러운 당귀 당귀잎 1kg (0.9~1kg) 박스,12000,4.76,165,0,37,https://cr.shopping.naver.com/adcr?x=rZmM6NLNLrLyqMdezcdPZf%2F%2F%2Fw%3D%3DsK3TE4iHSaL8m0o4j9SptxQtEHH0u6p1q6APw09CVVxkyeQbwViskQtBXaUX5t0fKqU%2FPNslBvX1KCGWqrNH2IXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WO4QZCAL8Mz%2B2YgzGnqix9DksKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyUlrU9z1J4T8TBupYPzWHixarhyz6AbVgysojev9XTa16Po726E%2Fr2VlsVuSdy0TIsfffjtuPcehKqdSso%2FmDTA62Yu6EJA0DJtOH8g3RRpJgjFmnv3874gQzHKgw6UNtqkQ%2B77XvNS0J5oKC1Rt3SxC7Zx4Y6XqoLV8Vrgr1duxcKeXxJ0yKOwaeglJ6Sjgwmo7y%2FfEY3I2EBHd6%2FHg2MxkUTC86%2F4oXeaCXVc8ik1BCxpGLhQn6hIwTAA9SEXVzZnc8WOunv5Le9k0bqtokisNfK32RUAJazAE%2FcdLxgDLjMW2QhnI7fmFsVqPir9%2BpOyxN7sowf3bBszTOFNQxvCQ1QmAmnoJRdq4K9btjkCM0%3D&nvMid=83644132851&catId=50002211
168,리피 유러피안 샐러드 상추 3종 500g 1kg 2kg 버터헤드 카이피라 이자벨 당일수확,5900,4.94,157,409,142,https://cr.shopping.naver.com/adcr?x=%2FmDU%2FXesRQiY57c8f6IjL%2F%2F%2F%2Fw%3D%3DsQtjSq37Foej7Cf2QVhGQUoPj%2FvbDLla2JayYfhiARvUqYz7nrboCYzzjBMYvm2u2NSbolrHjS0B98vebdCHtBUZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlCmh9VwmppBVKMR%2B%2FuFB%2BNkln0E%2B7lsL8Xc%2FJzL4VwihdmHRX3RizfssCduaypZtBtRdWtBmrgRvrbxBRoSYh1geDvowP89LMjdrqfGBzm9Lus8ooIkZ%2FOLtNQuqbmrsbFD89lBJpLtqrwGKUZonCyELBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDSRCRE%2BwfSHia9U%2Fej5YjffPIxTc5%2Bo5lzL5678L2hICs1asn6C0APfgXJNVFnJ513NUVpjKlatri0swgfwwmz%2F2ZiJZ2Pc5V31JbQZfxZzm7FY4pGAgcupKzCkLWXC%2BuCknT%2BCvHXszpXqFdGcqy9r3pboolmaJdWWSysoiQ9E1kFyIpE6%2FDqwtfItFVFJ6zmie73HAuaI0ef0EZ2GDvYuZ3tqCosDpl%2FNRN6klXxdrmLAkDzFtxM7o5j0ZwJBu7C%2FZTD9hWoe%2B%2BD18hApuXrWtsMQaT1GeCThLWAqWoI9oG1YN7Lv1o9ewKCYtUTKrM6mCIHyQ32baY3Ay%2FqvS7sww5B6jUL1KOA%2BDeoNhEwGub1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=88650464521&catId=50002211
169,유러피안 샐러드 야채 채소 1kg 쌈채소 로메인 버터헤드,7400,4.84,1459,1528,777,https://cr.shopping.naver.com/adcr?x=IdW9uBh4Pg6dEe1uXZwIHP%2F%2F%2Fw%3D%3DsTDjt%2FkqREWhzdOYaHEUJRUcKwKY6dzBnUYICtfcxG5IqYz7nrboCYzzjBMYvm2u2PsHwcc4gRlalHjC%2BA03HkkZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlCmh9VwmppBVKMR%2B%2FuFB%2BNkln0E%2B7lsL8Xc%2FJzL4VwihdSxQCI9S2CWwXoeisRfIfOhdWtBmrgRvrbxBRoSYh1geDvowP89LMjdrqfGBzm9Lus8ooIkZ%2FOLtNQuqbmrsbFD89lBJpLtqrwGKUZonCyELBz7%2BORHa%2BX777%2F5U82WuFRDpykpOqWZgZqWcBmVwRDaDTAVIKdgD8aDIwAwQ%2FcUe3sWWNYZJRsPmdzN%2FNArLT2GiV4u5jB9GlQRjfOe2FDpe%2FvtX5fu%2Fsq15qi6GokRiN21SO3%2FdEsznN6GXHrk7MvphsL%2BSNiBN7XagT8CCMayh4GcQX5V8bhSGPLn%2FAAPMtubNb33l%2FzGuZY57%2Bc5tHuCLVSwTb%2B9LDcHYyPaE7ArAhvGsa8kkL%2Bmj%2F6UmXHoSCB8oMRclcZgMUz%2Bf8pOaZYtdwGXHOSfZ7Wi%2BRbxCqbcZzDmn9sJcVXds4Aassbl5gDccJx3xCWGXA0E9TGUNRE7AKVNsTD3DhgHuNSsU9EVrJefoOJbmkO4BD9YMbmM0NUJgJp6CUXauCvW7Y5AjN&nvMid=88441819659&catId=50002211
170,저칼륨채소 신장에좋은음식 당뇨에좋은음식 메디푸드 샐러드 식단관리,4500,4.87,470,171,36,https://cr.shopping.naver.com/adcr?x=FSAaDdeKP134jFjcXZ129f%2F%2F%2Fw%3D%3DsCpC3VHs6PP9efqJDy93mFi9zg4g5M3znB6OKXzG0Lo8qYz7nrboCYzzjBMYvm2u2FnbR4sr9Yoo1%2BHG%2FuI1zOUZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlCmh9VwmppBVKMR%2B%2FuFB%2BNkln0E%2B7lsL8Xc%2FJzL4VwihdYLsuo6H6bhqzoXC1OfsW7%2BGAPKrqLwyLamLwDLpIitJxmZGIeWk6Rq6mMois02%2FdNpKdd8ZK8JeLDlaenCLCC3Nv%2FybmibrP5xKJrMikESgHs%2F2PHkpmvWjL2qy1nHubRAhzpglrnvlBGmlIRzIuh3L5InzmhzhWvEU5fEfzodbHeXek0DZspNWhDPRzG2amK1biGx6LAPmurCVDyi8%2BqQfVtT6OFStW7cSEdomC9ShkDOxB1zVtkb6Tsz87nBd4El%2BYCq2vooK4mwk0ji%2F%2BJKKIvEOMQePc8Fos7zHMWeZKeL3d9uv%2BHXT1RbVp%2BgGeFoDDWvZatLgZ86irtuYJOwQ6ef8GdewNnC1upKUlM6G8cWomfWTcGWAPKLdAtisLU5jlw7l%2FbtDYa1NTMgHZTGXx%2Bkb4FZcMlOylQXJEe%2BJM0%2BD2at2eRhFJxqreLVyxwb3Tsla4W5TUlADnDjYb1%2BeFR0Mvyb7amUbzluOPbg0QSuJDE3bLxlY03TNYzSdXDhLBwu%2FFQS5xWYf5w6G3jQ%3D%3D&nvMid=82411449476&catId=50002211
171,오크 청오크 (1.8kg - 2kg) 박스판매 오크잎 쌈채소,15000,4.87,149,200,14,https://cr.shopping.naver.com/adcr?x=zVR30q%2BxZFPK6AGvCjxHdP%2F%2F%2Fw%3D%3DszZAnSVRi1IJbseXE%2BahMmZRrhWzdi9FyZlldAt3eNqMqYz7nrboCYzzjBMYvm2u2%2BRC7qYj9Dry328LKKhoMOEZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlCmh9VwmppBVKMR%2B%2FuFB%2BNkln0E%2B7lsL8Xc%2FJzL4Vwihd8asNJTAzP6H7Pa0cNDpgW%2BGAPKrqLwyLamLwDLpIitJxmZGIeWk6Rq6mMois02%2FdNpKdd8ZK8JeLDlaenCLCC3Nv%2FybmibrP5xKJrMikESgHs%2F2PHkpmvWjL2qy1nHubhJAS5z5EGz%2F%2BvcGWrMkQRpMDlJJhmRsaSEGsTH7aXEOBmVc7OSrXTop%2Bry6NKdOVKXYuLSLsi6%2Fd5IL3i%2BvQ0YbdwPCOtoYoZtr4O%2FP3ZFQe2HpQ1POEXskM8zYSYBQMKDt9qZ7LlNgxWF969tPGYYQSqItA%2B8a74UNtiYtwOB3BvnxQi7IYDg%2BoJebWG4I%2FZ5xJ2AkAFS8WQg6VmoiXIR1By7CZ7IBxXubvLyaUYPCQsbeFkfkjDTYbZu%2F3pv%2F0TNPg9mrdnkYRScaq3i1csYH1uZwBfZ5Bh41OKTtT00OBEDB7Cer%2BSkdtNpimVZvx2kGCoBGkYq4lAe6gTs1bdQ4SwcLvxUEucVmH%2BcOht40%3D&nvMid=82294932353&catId=50002211
172,모둠 쌈채소(봉),2990,0.0,0,0,0,https://cr.shopping.naver.com/adcr?x=il2SJ4Ihp2iL%2FwtuKDJr8%2F%2F%2F%2Fw%3D%3DsneiHZxtPMDMfoqH6Gmz0zEtv2Ozh%2BELNXA3jCgf4l4y9xhsvV5kl29AxP7HFzJmVotHXsPW%2F0iEHqO4C9v6czmYTElDJNPe9ftLsD6bRYcHSSXXk5yv7c7GNFGwqstzLI6aM1%2F3uyJlGu4v7Mhf0ebykTXX9PnlUmeDV2UAG4OC6fS4kFIcTbbRJUJ6lpr9RJT8J%2Femd8Y9CViADDovCvaGZmeEvbIPmuksGUgz8Fi%2BBjs%2FQL1ie3D%2BxeJGIpnLFH6qpHApY8GGWMBcf%2FHFFT4b9A7ywKA2o%2FC4giCmcJhnD6VpAY1XRVxjFO7ud4vtXqIqD4o4kShV1FlmjNqL3u6ejWKmyab80J%2FCm3cgLO%2BBBO%2FAg1Fyvt0DNrNfXuYWFUgz%2BsigbamElANPOGi29mm6m%2FgyFS02Y1gkjAKyhDWqk6v2w9jBqMGR4TTsgYaQnlII%2ByYYqWVu3SSXxcjEJdFgbgSEkaejGYDS1Tr27XKqjk%2F1Im2W4v%2F41BDFci0J4iDtpRJ1s%2BHi%2FQETmDW8jeMumAuZYbyVjK2k7brehHDKxvjVNnqiU4OEsabbRevx2oMifgushlzine4%2BNfhn0xFgMYvpo8QZvesLmJ4Cka17%2FWZEVULi6G5L4vodoXlcboIgRT7Ce%2BzJejIukWdFAcAxU1O94%2FkHt7qCZBwbf4ompioKOe9%2BoHXGgeKKckzQAcA6coFwKNzLSbItisqauQEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=6852405235&catId=50002211
173,무농약 모듬 쌈 채소 샐러드 1kg 유럽 상추 버터헤드 쌈채소,12900,4.87,2020,538,492,https://cr.shopping.naver.com/adcr?x=x4fPAstFVwbC2GcQ2UNn6v%2F%2F%2Fw%3D%3DsqYnNVuUvADnLimDcrRHzrM2K9UPvRFAfGjRTP1%2BCTakyeQbwViskQtBXaUX5t0fKyfpEvdwy80HhQ6XvFBwOCXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOR1leW1ElFzuprd%2B8Jk8N5EsKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyUs8kBEYhMCC32MpFvJhfwuTzygAAcoLa2gpjgSu4J477X8rKyLxtwT39VTNNuWlxbISU3%2FRfGUNXS5Zw%2FFogAXv4l8WXwg9Efhy1s0drFGtetw%2F0rEATUolS36Tp08jTw3GsXOq6rCLLuB%2BctC0YtnZWRoO7mJPGtWwFoszKdQxq%2F8O9MQsr6CXo2i4Sbe2sYjXX%2FgmLbOVnz6cmughYcnFDAGB9ByPu8A2B6aPMIE4kAdHkr4Lk8mJ9Ort9P217poM%2B%2FbNqhlSox23HFDqtetJxpA1jKTMEsYPc53dSDxkYJw%2FQISWpqZubl04iAbpB%2BER5DbX%2BHqlRUKfPjWXB7Tfhij7SUMpJkaKJIcZYNX%2B0GruH08DlKshetxY8KUEZb&nvMid=86653137152&catId=50002211
174,야채이야기 통로메인 2kg (1.8kg-2kg) 로메인상추,10000,4.91,287,771,126,https://cr.shopping.naver.com/adcr?x=LMrwW0GaPJ6NDxt%2BOTRHyv%2F%2F%2Fw%3D%3DshMWp74pyhjIemgB8pXPJYph1Mc7ifrpFNXLZqzh6xhIyeQbwViskQtBXaUX5t0fKgTn8RkRZdmjjJIhmlu6pyXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOgJ1Zn7%2FhU5xN979nkQxuTE1To32r9VL5XNz7ag7xPIgnZNdZrL8tBnJFNAze%2FEq9%2F79z44Z93INZgmBv%2BBT%2B1oVwyj%2B1KH3PV6782Hh%2BZ7%2BKx7G3krbJiQXzryuwwOqJJmlS93WvTjx0fWN7MKrcaP9QJJhf9CA4lnatdEfcHjUaJJKDrW4EE7XwN7f89pdcHXckqfTItOmmYLrJ9af4jlSiGNoy89Axj4%2B6Z8oCzowIR63%2B0Scluq2%2BhCqTw3UhqvkUwCXqkL5SIA0%2B%2BVUPEVZDnxp6lRDPFxanP07OdPmikpDzOD8EBv9BRgfduk6Vub2j7m7HXA2So8gLG3qFSt64k6ha9hyOP0V4qpNTNKtlcxabBsbxgzdQ91CYYPRc5%2BPtQ2sw8%2BCZk4SvEUdazMCOLuO0HXZzc58CpRFZNkhhy%2BXrllxC5wjCSrInOyp4oMJf%2BqJWhS4uhkM2o8CHP0HQIiXcF4qwUXZ2sX76wW8%3D&nvMid=88007380969&catId=50002211
175,"유러피안샐러드 로메인상추 샐러드야채 버터헤드 5종이상 모듬 쌈채소 500g, 1개",8900,4.76,119,0,19,https://cr.shopping.naver.com/adcr?x=QJxDXPIaDIRjAl%2BKDgrcEv%2F%2F%2Fw%3D%3DsQIuKM5tc%2FyNLT6Ra%2F5jQCYdyjDwOEahkA1WO5yWIU9kyeQbwViskQtBXaUX5t0fKGUCsX%2F0xeD7ipVKqIfWTb3qVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WO7LQ7bPzpTgvKexQ0fSdA9E1To32r9VL5XNz7ag7xPIgnZNdZrL8tBnJFNAze%2FEq9%2F79z44Z93INZgmBv%2BBT%2B1oVwyj%2B1KH3PV6782Hh%2BZ7%2BKx7G3krbJiQXzryuwwOqJLX5otfD%2FEyYwfIopJIIlfwwEvPBcQFkzv6BlyY0PRf6B7%2BNOsU3jIHqgsfXQZGA%2FYqlaUv%2FGk%2B%2F1bGqSm9uJyprztxNjVeVix9PsaTWxvkRfC603SI8YxLDjsdIKEVA91pzUnzt86QGeBFVASS1mYKvo3MYgt7QT6uLqQXdulCjw5QifpkI5eEE6xL3yElyNwhxk0WZn%2BIPiOBzkT1gLSVBKy3%2FRf3oHDpiv0ffwgdn9A9XVf8Dr3PRDsW1X7wGuR1dG9Xd0YScEsHqIVDjJ1MaHmZOKZGErVDScIw5k6U%2FYEABp5GY01FCYguT33IExOhLpSdt0ov%2FC1ATJqJtjVw79aX9U1n7O56uYoBqNmOOGzVxjANP7J5%2B2%2F89bI77W5Hv1T%2FoDPeAT2ZD%2BWCfnsQ%3D%3D&nvMid=88781148778&catId=50002211
176,채소팜 쌈샐러리 300g,1700,4.8,105,157,87,https://cr.shopping.naver.com/adcr?x=ye8PuJvL3Mnk9cJE75ztQf%2F%2F%2Fw%3D%3Ds4SR4%2F964hmyk1lygmQ6nIpqrheShME3ZFWOgQ14O%2BEgyeQbwViskQtBXaUX5t0fKY0QvHmud63kPMkz%2B%2BXxygXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOd3vEghj8CY%2F53LLmJP1REksKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyUInJ01Eh3XAhw%2B6b%2Fmff0LAl3gFgMVR%2F08ar%2BwaPthhqPo726E%2Fr2VlsVuSdy0TIszSimxThpUNLilYbCDANdjUmVUxcN0b8FCmDWxozfGWNrWV%2FQUW3mlLbUH9TR9zzCFlX6xKpusSWWZjroWUnwEnH3lL3%2B22LxGex8Umuyzws%2Fk90rRV7xPJpLdhLlFvR4ruxk%2B%2FJ3vkpgpSiByS2ij31cnID54MUVJl4Wnq4YUFr%2FaNtyE%2BobzttqZKvumnbJmhgW4beShOlmYb1Lcwb5vAN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=86634203671&catId=50002211
177,비타민 300g,2400,4.89,931,1166,93,https://cr.shopping.naver.com/adcr?x=P4tABx1srh0fja9F3DuJPv%2F%2F%2Fw%3D%3DskI48eAEbtIC3n1g6uBrLZh8OyaTQjFWUZwTH9RS4JE0qYz7nrboCYzzjBMYvm2u2AOsSTI8QZ9wzGe4zSzJAJEZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlCmh9VwmppBVKMR%2B%2FuFB%2BNkln0E%2B7lsL8Xc%2FJzL4VwihdykBMCmMz8yJ8bNxl1c1HbuGAPKrqLwyLamLwDLpIitJxmZGIeWk6Rq6mMois02%2FdNpKdd8ZK8JeLDlaenCLCC3Nv%2FybmibrP5xKJrMikESgHs%2F2PHkpmvWjL2qy1nHubdwtbsMUQO1o7iVKedqq3wacgqi%2Btv1oZWHgmBrXug5uBmVc7OSrXTop%2Bry6NKdOVKXYuLSLsi6%2Fd5IL3i%2BvQ0eXBghv5u3lojYz2ysgjlZv3vA1%2FsM0ILVYi4pCoBgtRt69wmVBgnsHzZ7PyPVhSKG7RcYWrLHyXQw1WE%2BKFAtVwUftdcU5AooVioz%2BtzXmRl4Xs08uYcMSKCgHbRzt%2BNS6LxveqJlxw36BQk6UIvcAoBFSSNsg%2BRPoTIJfv1sm40STeZa7RZ7wv%2BqcBUXcWwR0cjwVm1BUYVknE7IEMpz4%3D&nvMid=82289672863&catId=50002211
178,모듬쌈 모둠 쌈 채소 샐러드채소 13종 쌈야채 로메인 케일 600g 1kg 2kg,12900,4.87,257,30,23,https://cr.shopping.naver.com/adcr?x=J%2F2gnCdf1esuNQf8hCgO2%2F%2F%2F%2Fw%3D%3DsxOEuqeUJkeaWcJyiwj%2FJRQ07sfUt4r78Aka7062zBGIyeQbwViskQtBXaUX5t0fKo2Mmpi4uyrK0yuaIW835vXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOskmCyWD7MSy%2FrWWj23nsgUsKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyUFm85vRduQxxD6iw%2BWt4Oz%2FN1uJdQs9PYcDZhwdLlqMnX8rKyLxtwT39VTNNuWlxbG9T8XaC9%2BuuOkib208FwOS4fMMfV87XvXgJhSufVt8Yv1RNhkufs6%2B8OSkaueQoAlQDo2U72VxYp2fW9Elhe2cta%2Bo1TphweEuNKmXw0uNu3oBNr8X6FkTFQAaeb%2BDMCyTBIROV8s1KeTd3PR4BlWt1UFlsZoguLU2lD%2BHjY0zZYDGL6aPEGb3rC5ieApGte8nGrgVQ43%2Fb2GvjQr0Y%2FN9ph0dbNxEVSEl9sY4m7d8L%2F0XETRl8q0Nk%2BQVDbc%2FmIH6nOYrxeS1F7GYWXES%2BUgP9m9fFkvE5x9cikErx7AlRXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=83566279522&catId=50002211
179,친환경 쌈채소 모둠 200g,3990,0.0,0,0,0,https://cr.shopping.naver.com/adcr?x=t9vSjcf5oA%2FXygtBbw1s5v%2F%2F%2Fw%3D%3DsEM3o%2B3b4aZ8mFshmxWcNBVikt2GEAQ%2BKFUIVFBlOYo4qYz7nrboCYzzjBMYvm2u2REm0Wh%2FhHDchX5dV4iTMqUZYt9VBZ1dL%2FrXZLvBMJrJa8TC60x7H3oiJE84IoiVjCuhL5krlBEQYbRe%2FrMSlChLDttN92OgGJzzG7zW0iPQLeB2PZVzt0FO2iCRiCBzxkxg5NjnUGd6U0YkbzjQ6eGT3%2Fu7XyFGb2BB99RDrBu7WsbitC%2FoU2j9qNZP91LVJViOt3jA4m%2BnP3AJHQUSSlDNUxmACujuRMsLUZWbuSVyW6M4CdluH0HdvIvU%2FjEiTpPjj%2BIBooJitMsC5KjysrYqFyhzj0sxoL4eVtKwrvKSQWxjQ2qZd5a7oTc6EXwLCEIZJB1yuP5kkcuYnGBP9uwVt%2Bq%2BEGbIURH4Pt76u0TZlQggaxY5PfhfXDYykv8GJlPSa878jJ2%2FwH3HWPKRnAxjiwVvw%2FbbNquGxdJZxe6M48Hb5uGI3hbln%2BYi2LI5ptsIS7M9jRp295FV4sds8ZEMnhyestS6ZUhly3%2FrRVIKd30rK3rRdJOha2fM%2BnkczClQrk8YjJjOJFue0qpQg%2BbpqcE2nDmhQQQbcxMp9MQg51ccqdn7rMUyMLIh5dNHRSjj1TDDxQVnhBu%2B10ORWhCP1JqCpuY%2F%2FxDwtgQjFcDhXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=41581241105&catId=50002211
180,유럽 샐러드 채소 1kg 버터헤드 카이피라 프릴아이스 쌈채소 로메인 상추 야채,9900,4.77,286,393,178,https://cr.shopping.naver.com/adcr?x=82MWk23N45QLHCWdVSGu0f%2F%2F%2Fw%3D%3DsYiTvxl1ReN1oQ7qOfi7EEwqjHvz%2FOcB8rzK653vQidYyeQbwViskQtBXaUX5t0fKhYoELPWRt5vHgLtimpBYA3qVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOtIdIH%2BJ5hjPzYdZpyjdThUsKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyUu2HgOk4LYWEePJi3MaHpPPUa6jopiMjoi1dJS46zoo7X8rKyLxtwT39VTNNuWlxbMBPzGb8v30VSpRe3ngTOJ1403O1PSVogbPu00r40zKvs37G2q34YSLzosxH%2Fg0N1DEmX48IAAlPuLps2SNMI75BciKROvw6sLXyLRVRSes7b8hjQYLa9T6I%2F%2BA%2BKJqknR9k5zkINOS8o5Fb0C80lP%2Fpfo5wTn4A2sRAeRrD69BSCCY7H5EMurelhWX2U4sEMxi6uygvYV9VdiM%2FePm34QTTOi%2F3rRZ8fTjFhM6z7o4RwaF2N47yQUluVLKho%2F3qbmMBL61%2BLlpMqvBaSk1GhmFqp%2FPORg4gissdAfcbrDOp9OOISJBJLVl7YR%2B0OtEaSzY6of2Xpggjm6A4Z8HgJhg%3D%3D&nvMid=87158727677&catId=50002211
181,[친환경] 유럽상추 1kg 버터헤드 로메인 쌈채소 샐러드,17820,4.86,1121,178,37,https://cr.shopping.naver.com/adcr?x=fLcCkcWknfWRyf0AEJZGtP%2F%2F%2Fw%3D%3DsuKVkI8oxOacqFm9BujZ%2FAQwOYepxkM58lJIOsY6ISDEyeQbwViskQtBXaUX5t0fKvz2nJvghd1%2B7M3QJIGPOznqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMD9rXyqENDUD8omnd%2BAEOitqNZuGiYkpsV%2F1UFv2sMKhx3V4pBvVrFYPcF3g7QGeeRdWtBmrgRvrbxBRoSYh1geDvowP89LMjdrqfGBzm9Lus8ooIkZ%2FOLtNQuqbmrsbFD89lBJpLtqrwGKUZonCyELBz7%2BORHa%2BX777%2F5U82WuFVpr5PihDD5%2BgWcDDizNkCIKZq89PM%2B4YqiS0NCIe7o3HeXek0DZspNWhDPRzG2amK1biGx6LAPmurCVDyi8%2BqR%2BGOBXv2Lr9GLIXaqeo2ppqjNwKGUNDajsMQsSj%2FM3p5DD7WAOJm%2FqTbRLz%2F5RDBDUI3hT3dGr3pFRRW%2Bn9hwUYkX8cAZlAC%2FpndVdoOHdUDdzk2GdokNWrZDiN%2F%2BnnlrHVEYa0gAAbV8GAZvkbMmwf5hu3%2FKVrMB4CyGoLx3ZRzINnbbvIAyxK14Z9CKBh2pL07nopSIIiDd0TztsKeCnoU0XweelEpnrUVVoGuXYzNz88Bf9T6flOJLZUenJg8gN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=82483282551&catId=50002211
182,유러피안 샐러드 채소 1kg 4-6종,10900,4.78,638,9,51,https://cr.shopping.naver.com/adcr?x=4292bKr51a8Ce59ZlnHCkP%2F%2F%2Fw%3D%3DsO6xC%2FMw5D8jDjK%2BYrTd7lHOjxUT5F64mnCef%2BSIL1yYyeQbwViskQtBXaUX5t0fKarA1d2N0GAjdhpiAQXr9yXqVXcFQVWl8n930GsBcQtCylz8ZB4v8U1OoBSf%2FFpbw8BEYGHrid%2FHdcAHLwJAbMES%2BortKzfQDWBF5GV%2FKfqEhJv3ljJo79VVIpj6%2Fm3WOA2PCnlxZ6MsXTmOtOaYFMUsKyriRXY5yOYoMUgru25Cji%2Bapx%2FN5Tm9iNMRx4APemRUWhlsR5slqvlZG8COnM3qEMfRxZhz%2BL5VxURJqQOglXTdy6Sn%2F2yromYu89VyU7FyyJXwhV65xooiXRf7ZzHwuo9nghCirPbjU8SCaELuPo726E%2Fr2VlsVuSdy0TIsHUpv3mN6BpX8%2BNjMrc5WfD4CWQ3cY2DSEtvmwXTBok4wHuY1gxROOXgRpvkzFS7RIaLAog3IhwrR021Rv0w78nWPrN1eQ24%2BQ3tlqKhpBktYDGL6aPEGb3rC5ieApGten8AnKusS6zSJ0rgxErsDhdph0dbNxEVSEl9sY4m7d8IkXqpE9LYO2wa6Vfv8ddQ0nEepAQO80R940WI3UmbkSlAXuZGcNb2qCMVtIW%2FLlI9Xc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=87368570740&catId=50002211
